trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
92,0,92,0,190.6281214999617,,190.5715130000026,5,190.6281214999617,190.6281214999617,0.032158899994101375,192.66464919998543,[-0.072],[0.412],[1],[0],[0],[2.0618327999836765],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
93,0,93,0,192.72761179995723,,192.67100609996123,5,192.72761179995723,192.72761179995723,0.031806099985260516,194.8325390999671,[-0.462],[-0.382],[1],[0],[0],[2.1303063000086695],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
94,0,94,0,194.92799989995547,,194.8392465999932,10,194.92799989995547,194.92799989995547,0.06055500003276393,196.73013619997073,[-0.158],[-0.152],[1],[0],[0],[1.8309955999720842],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
95,0,95,0,196.7948786999914,,196.73743639996974,5,196.7948786999914,196.7948786999914,0.03215230000205338,198.86537079996197,[-0.292],[-0.172],[1],[0],[0],[2.09663929999806],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
96,0,96,0,198.92719759995816,,198.87233469996136,10,198.92719759995816,198.92719759995816,0.042288600001484156,200.69675939995795,[-0.218],[0.212],[1],[0],[0],[1.7828725000144914],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
97,0,97,0,200.79484879999654,,200.70332689996576,10,200.79484879999654,200.79484879999654,0.05704310000874102,203.19708719995106,[0.11],[0.044],[1],[0],[0],[2.4372965999646112],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
98,0,98,0,203.26120249996893,,203.2041466999799,10,203.26120249996893,203.26120249996893,0.03607549995649606,205.01400599995395,[0.068],[-0.236],[1],[0],[0],[1.7744351999717765],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
99,0,99,0,205.07826659997227,,205.02045759995235,5,205.07826659997227,205.07826659997227,0.03194750001421198,206.5474604999763,[0.462],[-0.136],[1],[0],[0],[1.4957481999881566],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
100,0,100,0,206.62784889998147,,206.55499579996103,10,206.62784889998147,206.62784889998147,0.058501899999100715,208.28134639997734,[-0.242],[-0.388],[1],[0],[0],[1.668493600038346],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
101,0,101,0,208.37812889995985,,208.28790819999995,10,208.37812889995985,208.37812889995985,0.05984160001389682,210.04689769999823,[-0.41],[-0.166],[1],[0],[0],[1.6997477000113577],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
102,0,102,0,210.14482089999365,,210.05356989998836,10,210.14482089999365,210.14482089999365,0.0625879000290297,212.28069719998166,[-0.166],[0.484],[1],[0],[0],[2.165333400014788],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
103,0,103,0,212.34503389999736,,212.2874622999807,5,212.34503389999736,212.34503389999736,0.03115400002570823,215.21498539997265,[0.4],[0.36],[1],[0],[0],[2.8971542000072077],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
104,0,104,0,215.2945228999597,,215.22169849998318,10,215.2945228999597,215.2945228999597,0.04182889999356121,216.92995229997905,[-0.092],[-0.17],[1],[0],[0],[1.6670360999996774],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
105,0,105,0,217.0108708999469,,216.93661579996115,10,217.0108708999469,217.0108708999469,0.05764319997979328,218.98187199997483,[0.334],[0.218],[1],[0],[0],[1.9880606000078842],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
106,0,106,0,219.04488059994765,,218.98873109999113,5,219.04488059994765,219.04488059994765,0.03251350001664832,220.81464599998435,[0.142],[0.486],[1],[0],[0],[1.7940696000005119],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
107,0,107,0,220.89443479996407,,220.82102699996904,10,220.89443479996407,220.89443479996407,0.04863670002669096,223.44655299995793,[-0.39],[0.448],[1],[0],[0],[2.5775337999803014],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
108,0,108,0,223.51148729998386,,223.45385140000144,5,223.51148729998386,223.51148729998386,0.03363789996365085,225.2644175000023,[-0.45],[0.258],[1],[0],[0],[1.7779268000158481],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
109,0,109,0,225.36126089998288,,225.27041459997417,10,225.36126089998288,225.36126089998288,0.05768049997277558,227.76356409996515,[0.244],[-0.174],[1],[0],[0],[2.435904300014954],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
110,0,110,0,227.86168039997574,,227.76998339995043,10,227.86168039997574,227.86168039997574,0.060975999978836626,229.34713839995675,[-0.164],[0.152],[1],[0],[0],[1.5166971000144258],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
111,0,111,0,229.44506519997958,,229.353915899992,10,229.44506519997958,229.44506519997958,0.05865649995394051,231.61450079997303,[0.252],[-0.308],[1],[0],[0],[2.2024543000152335],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
112,0,112,0,231.69452530000126,,231.62144599994645,10,231.69452530000126,231.69452530000126,0.0491154000046663,233.53053709998494,[0.322],[-0.056],[1],[0],[0],[1.8605180000304244],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
113,0,113,0,233.59490149997873,,233.53732239996316,5,233.59490149997873,233.59490149997873,0.030888999986927956,235.28329659998417,[-0.45],[-0.012],[1],[0],[0],[1.715672500024084],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
114,0,114,0,235.37795459997142,,235.290518099966,10,235.37795459997142,235.37795459997142,0.06244369997875765,237.91371199995046,[-0.066],[0.448],[1],[0],[0],[2.5614355000434443],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
115,0,115,0,237.97781009995379,,237.920664699981,5,237.97781009995379,237.97781009995379,0.032664400001522154,239.38234259997262,[-0.068],[0.498],[1],[0],[0],[1.4298119000159204],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
116,0,116,0,239.4610066000023,,239.38873839995358,10,239.4610066000023,239.4610066000023,0.04955350002273917,241.69697309995536,[-0.262],[0.318],[1],[0],[0],[2.2592605000245385],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
117,0,117,0,241.76108189998195,,241.70414829999208,10,241.76108189998195,241.76108189998195,0.04739930003415793,244.31443169998238,[0.308],[-0.342],[1],[0],[0],[2.5635005999938585],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
118,0,118,0,244.4114025000017,,244.3210402999539,10,244.4114025000017,244.4114025000017,0.06048040004679933,245.91385219997028,[-0.468],[0.47],[1],[0],[0],[1.5328150000423193],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
119,0,119,0,246.0116338999942,,245.9204630999593,10,246.0116338999942,246.0116338999942,0.05538860004162416,249.24702469998738,[-0.08],[-0.164],[1],[0],[0],[3.2718131999718025],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
120,0,120,0,249.34485819999827,,249.25374580000062,10,249.34485819999827,249.34485819999827,0.05934889998752624,250.9145527999499,[0.042],[0.108],[1],[0],[0],[1.6020116000436246],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
121,0,121,0,250.97829409997212,,250.92110619996674,5,250.97829409997212,250.97829409997212,0.031244800018612295,253.06487649999326,[0.418],[0.164],[1],[0],[0],[2.113203999993857],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
122,0,122,0,253.1283548999927,,253.07235939998645,5,253.1283548999927,253.1283548999927,0.033779899997171015,254.8147441999754,[0.068],[-0.164],[1],[0],[0],[1.7094406000105664],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
123,0,123,0,254.91141409997363,,254.82094409997808,10,254.91141409997363,254.91141409997363,0.057742000033613294,256.7473735999665,[-0.404],[0.342],[1],[0],[0],[1.8691720999777317],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
124,0,124,0,256.8115751000005,,256.75692259997595,5,256.8115751000005,256.8115751000005,0.03281649999553338,258.4830221000011,[0.39],[-0.182],[1],[0],[0],[1.6951009000185877],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
125,0,125,0,258.545193799946,,258.4897078999784,5,258.545193799946,258.545193799946,0.03189029998611659,260.2486597999814,[-0.28],[0.478],[1],[0],[0],[1.7280940000200644],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
126,0,126,0,260.2940770999994,,260.25515579996863,5,260.2940770999994,260.2940770999994,0.030178099987097085,264.2471397999907,[0.274],[0.452],[1],[0],[0],[3.962466199998744],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
127,0,127,0,264.3446334999753,,264.2545137999696,10,264.3446334999753,264.3446334999753,0.06134979997295886,266.4145586999948,[0.236],[-0.274],[1],[0],[0],[2.0995013000210747],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
128,0,128,0,266.4776912999805,,266.4213411999517,10,266.4776912999805,266.4776912999805,0.0478984999936074,268.5137453999487,[0.406],[0.346],[1],[0],[0],[2.0453822999843396],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
129,0,129,0,268.5943414999638,,268.52053759997943,10,268.5943414999638,268.5943414999638,0.048833000008016825,270.447007699986,[0.17],[0.436],[1],[0],[0],[1.8781966000096872],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
130,0,130,0,270.5115437999484,,270.45359339995775,5,270.5115437999484,270.5115437999484,0.03138880000915378,271.9140694999951,[0.236],[-0.298],[1],[0],[0],[1.42986870004097],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
131,0,131,0,272.0115438999492,,271.92166369996266,10,272.0115438999492,272.0115438999492,0.06314339995151386,274.1467891999637,[-0.018],[-0.438],[1],[0],[0],[2.1629754999885336],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
132,0,132,0,274.22795709996717,,274.1534544999595,10,274.22795709996717,274.22795709996717,0.05445049999980256,276.24725989997387,[-0.216],[-0.042],[1],[0],[0],[2.0401352000189945],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
133,0,133,0,276.32806359999813,,276.25403109996114,10,276.32806359999813,276.32806359999813,0.05307130003347993,277.73054389999015,[-0.404],[0.218],[1],[0],[0],[1.4239398000063375],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
134,0,134,0,277.828530699946,,277.7375055999728,10,277.828530699946,277.828530699946,0.06149210000876337,279.5982152999495,[-0.43],[-0.226],[1],[0],[0],[1.799763199989684],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
135,0,135,0,279.6447870999691,,279.6055686000036,5,279.6447870999691,279.6447870999691,0.029541999974753708,281.2653281999519,[0.188],[-0.308],[1],[0],[0],[1.6310785000096075],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
136,0,136,0,281.327770999982,,281.27176989999134,5,281.327770999982,281.327770999982,0.03021870000520721,283.3668437000015,[-0.504],[-0.43],[1],[0],[0],[2.065353700018022],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
137,0,137,0,283.44451569998637,,283.3730602999567,10,283.44451569998637,283.44451569998637,0.04658419999759644,285.34760259999894,[0.302],[-0.454],[1],[0],[0],[1.928524200047832],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
138,0,138,0,285.41168619995005,,285.3538906999747,5,285.41168619995005,285.41168619995005,0.030402900010813028,287.3638011000003,[-0.426],[-0.264],[1],[0],[0],[1.9802436999743804],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
139,0,139,0,287.4281068999553,,287.3710310999886,5,287.4281068999553,287.4281068999553,0.03612030000658706,289.4496209999779,[-0.346],[0.474],[1],[0],[0],[2.043456600047648],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
140,0,140,0,289.5116969999508,,289.45669109997107,5,289.5116969999508,289.5116969999508,0.02918890002183616,291.6817083999631,[-0.342],[-0.366],[1],[0],[0],[2.1965383000206202],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
141,0,141,0,291.7613867999753,,291.69189799996093,10,291.7613867999753,291.7613867999753,0.04059239994967356,293.68010699999286,[-0.412],[0.256],[1],[0],[0],[1.948399499990046],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
142,0,142,0,293.7612100999686,,293.6869939999888,10,293.7612100999686,293.7612100999686,0.05161010002484545,295.66369989997474,[0.416],[0.112],[1],[0],[0],[1.9262049000244588],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
143,0,143,0,295.69453699997393,,295.66611849999754,5,295.69453699997393,295.69453699997393,0.011844800028484315,297.4315957999788,[-0.166],[0.098],[1],[0],[0],[1.7532326999935322],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
144,0,144,0,297.4950823999825,,297.4383773999871,5,297.4950823999825,297.4950823999825,0.0317578999674879,298.91483749996405,[-0.048],[-0.038],[1],[0],[0],[1.4454103999887593],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
145,0,145,0,299.01118309999583,,298.92145799996797,10,299.01118309999583,299.01118309999583,0.05784449999919161,300.64676159998635,[-0.17],[0.004],[1],[0],[0],[1.6680076000047848],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
146,0,146,0,300.7111328999745,,300.65331439999864,5,300.7111328999745,300.7111328999745,0.032577999983914196,302.7483559999964,[0.278],[-0.132],[1],[0],[0],[2.0631518000154756],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
147,0,147,0,302.81169649999356,,302.75577829999384,5,302.81169649999356,302.81169649999356,0.03288310003699735,304.5831028999528,[0.084],[-0.408],[1],[0],[0],[1.7951911999844015],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
148,0,148,0,304.66096700000344,,304.58938949997537,10,304.66096700000344,304.66096700000344,0.06079159997170791,306.91490039997734,[0.37],[-0.022],[1],[0],[0],[2.2654132999596186],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
149,0,149,0,306.9784394999733,,306.923205799947,5,306.9784394999733,306.9784394999733,0.03358029999071732,308.76523119997,[0.392],[-0.318],[1],[0],[0],[1.8096634999965318],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
150,0,150,0,308.82829069998115,,308.7717100000009,10,308.82829069998115,308.82829069998115,0.03658079996239394,310.830625899951,[-0.33],[-0.05],[1],[0],[0],[2.022934499953408],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
151,0,151,0,310.8943130999687,,310.83739299996523,10,310.8943130999687,310.8943130999687,0.03798409999581054,313.4972978999722,[0.222],[0.228],[1],[0],[0],[2.62252959999023],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
152,0,152,0,313.5616432999959,,313.5037367999903,5,313.5616432999959,313.5616432999959,0.031572400010190904,316.06400359998224,[-0.058],[-0.096],[1],[0],[0],[2.529234000016004],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
153,0,153,0,316.1283449999755,,316.07041819998994,5,316.1283449999755,316.1283449999755,0.03145109995966777,318.41419659997337,[-0.118],[0.41],[1],[0],[0],[2.3130499999970198],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
154,0,154,0,318.49475879996317,,318.42162539996207,10,318.49475879996317,318.49475879996317,0.06014969997340813,320.0479279999854,[-0.37],[0.13],[1],[0],[0],[1.5670795000041835],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
155,0,155,0,320.1445511999773,,320.0554625999648,10,320.1445511999773,320.1445511999773,0.057920899998862296,321.93034679995617,[0.464],[0.376],[1],[0],[0],[1.8176998000126332],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
156,0,156,0,322.0112439999939,,321.9370846999809,10,322.0112439999939,322.0112439999939,0.05742299999110401,323.3489614999853,[0.468],[0.38],[1],[0],[0],[1.354826700000558],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
157,0,157,0,323.4278307999484,,323.3560150999692,10,323.4278307999484,323.4278307999484,0.05269199999747798,325.2646523999865,[-0.018],[-0.084],[1],[0],[0],[1.8568463000119664],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
158,0,158,0,325.32840299996315,,325.27143119997345,5,325.32840299996315,325.32840299996315,0.03107969998382032,326.9486840000027,[0.226],[0.07],[1],[0],[0],[1.6470092000090517],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
159,0,159,0,327.0449393999879,,326.9565212999587,10,327.0449393999879,327.0449393999879,0.05358649999834597,328.9139408999472,[0.06],[0.34],[1],[0],[0],[1.9044340000255033],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
160,0,160,0,329.011734300002,,328.92070229997626,10,329.011734300002,329.011734300002,0.05725240003084764,330.6819976999541,[-0.28],[0.332],[1],[0],[0],[1.7046457000542432],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
161,0,161,0,330.7452515999903,,330.68859320000047,5,330.7452515999903,330.7452515999903,0.03179330000421032,332.4494600999751,[0.388],[0.272],[1],[0],[0],[1.7298058000160381],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
162,0,162,0,332.52750349999405,,332.4569390999968,10,332.52750349999405,332.52750349999405,0.0471665000077337,334.26387249998515,[-0.06],[-0.208],[1],[0],[0],[1.7603572999942116],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
163,0,163,0,334.3618925999617,,334.2706139999791,10,334.3618925999617,334.3618925999617,0.05958910001209006,337.7643651999533,[-0.16],[-0.176],[1],[0],[0],[3.4349458999931812],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
164,0,164,0,337.8284491999657,,337.77167309995275,5,337.8284491999657,337.8284491999657,0.03097570000682026,341.4809824999538,"[-0.058, -0.058, -0.044]","[-0.356, -0.356, -0.366]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.796083599969279, 2.678601699997671, 3.679156399972271]",['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
165,0,165,0,341.5447324999841,,341.48778249998577,5,341.5447324999841,341.5447324999841,0.029462299949955195,343.5150249999715,[0.428],[0.26],[1],[0],[0],[1.9985360999708064],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
166,0,166,0,343.611351599975,,343.5212230999605,10,343.611351599975,343.611351599975,0.059543700015638024,345.3473482999834,[-0.438],[-0.042],[1],[0],[0],[1.767241399968043],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
167,0,167,0,345.4451904000016,,345.35431549994973,10,345.4451904000016,345.4451904000016,0.05888680001953617,347.8809392999974,[-0.308],[0.186],[1],[0],[0],[2.468481599993538],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
168,0,168,0,347.97844429995166,,347.88826549996156,10,347.97844429995166,347.97844429995166,0.060531599971000105,350.43070099997567,[0.236],[-0.47],[1],[0],[0],[2.4828157000010833],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
169,0,169,0,350.5285959999892,,350.43760769994697,10,350.5285959999892,350.5285959999892,0.06021580001106486,352.0639428999857,[-0.134],[-0.27],[1],[0],[0],[1.5668509000097401],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
170,0,170,0,352.14453839999624,,352.0704312999733,10,352.14453839999624,352.14453839999624,0.05013259995030239,353.8309774999507,[0.038],[-0.356],[1],[0],[0],[1.711011299979873],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
171,0,171,0,353.8949464999605,,353.83801619999576,5,353.8949464999605,353.8949464999605,0.03141310001956299,355.81532779999543,[0.138],[-0.388],[1],[0],[0],[1.9468181999982335],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
172,0,172,0,355.9119043999817,,355.82299949997105,10,355.9119043999817,355.9119043999817,0.060794200049713254,357.9471382999909,[0.302],[-0.398],[1],[0],[0],[2.0642493999912404],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
173,0,173,0,358.0119802999543,,357.95399419998284,5,358.0119802999543,358.0119802999543,0.03257480001775548,360.49859439994907,[-0.22],[0.454],[1],[0],[0],[2.5126382000162266],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
174,0,174,0,360.5612402999541,,360.50597229995765,10,360.5612402999541,360.5612402999541,0.046250199957285076,362.94837309996365,[-0.334],[-0.394],[1],[0],[0],[2.3968630000017583],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
175,0,175,0,363.0119355999632,,362.955088799994,5,363.0119355999632,363.0119355999632,0.03228320000926033,365.0155921999831,[0.008],[0.488],[1],[0],[0],[2.0288836999679916],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
176,0,176,0,365.09485949994996,,365.0220949999639,10,365.09485949994996,365.09485949994996,0.05395899998256937,366.84790959995007,[0.268],[0.108],[1],[0],[0],[1.772297499992419],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
177,0,177,0,366.9115069999825,,366.8548431999516,10,366.9115069999825,366.9115069999825,0.033836400019936264,368.9642178999493,[-0.13],[0.338],[1],[0],[0],[2.076264799979981],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
178,0,178,0,369.02876739995554,,368.9713835999719,5,369.02876739995554,369.02876739995554,0.033286700025200844,371.44881969998823,"[-0.036, -0.034]","[0.228, 0.216]","[1, 1]","[0, 0]","[0, 0]","[1.4619682999909855, 2.4449915000004694]",['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
179,0,179,0,371.49487789999694,,371.45581539999694,5,371.49487789999694,371.49487789999694,0.02339320001192391,373.58314699999755,[-0.438],[-0.026],[1],[0],[0],[2.1046166999731213],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
180,0,180,0,373.64523979998194,,373.59077739994973,5,373.64523979998194,373.64523979998194,0.03292099997634068,375.3481075000018,[0.096],[0.172],[1],[0],[0],[1.725540799961891],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
181,0,181,0,375.4286732999608,,375.3542963999789,10,375.4286732999608,375.4286732999608,0.04616410000016913,377.3973965999903,[0.418],[-0.214],[1],[0],[0],[1.9976475999574177],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
182,0,182,0,377.4613927999744,,377.403962899989,10,377.4613927999744,377.4613927999744,0.04044040001463145,379.66521209996426,[0.354],[-0.086],[1],[0],[0],[2.2212772999773733],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
183,0,183,0,379.72806709998986,,379.6717241999577,10,379.72806709998986,379.72806709998986,0.04747200000565499,382.1630202999804,[0.284],[-0.476],[1],[0],[0],[2.444840500014834],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
184,0,184,0,382.1948765999987,,382.16575210000155,5,382.1948765999987,382.1948765999987,0.014061499969102442,384.1337366999942,[-0.306],[-0.228],[1],[0],[0],[1.953828900004737],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
