trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
92,0,92,0,190.86579949996667,,190.79287399997702,10,190.86579949996667,190.86579949996667,0.06052260001888499,192.75233359995764,[-0.314],[-0.432],[1],[0],[0],[1.8994282999774441],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
93,0,93,0,192.81596839998383,,192.7592468999792,5,192.81596839998383,192.81596839998383,0.03331359999720007,194.40319279994583,[-0.348],[0.238],[1],[0],[0],[1.611393400002271],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
94,0,94,0,194.46668729995145,,194.40957839996554,5,194.46668729995145,194.46668729995145,0.03159540001070127,196.1031670999946,[0.156],[0.202],[1],[0],[0],[1.6627305000438355],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
95,0,95,0,196.16596119996393,,196.10967869998422,10,196.16596119996393,196.16596119996393,0.03591829998185858,198.15301029995317,[-0.232],[0.466],[1],[0],[0],[2.0079641999909654],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
96,0,96,0,198.23260389995994,,198.1598382999655,10,198.23260389995994,198.23260389995994,0.04890759999398142,200.2023302000016,[-0.404],[0.378],[1],[0],[0],[1.9944273000000976],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
97,0,97,0,200.30068459996255,,200.2092800999526,10,200.30068459996255,200.30068459996255,0.05990729999030009,202.30201909999596,[-0.282],[0.03],[1],[0],[0],[2.0335683000157587],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
98,0,98,0,202.36710209999,,202.30875599995488,5,202.36710209999,202.36710209999,0.03143769997404888,205.7527983999462,[0.388],[-0.136],[1],[0],[0],[3.4132205999922007],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
99,0,99,0,205.81631319998996,,205.76059359998908,10,205.81631319998996,205.81631319998996,0.04342900001211092,207.4187003999832,[-0.162],[-0.226],[1],[0],[0],[1.6156225000158884],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
100,0,100,0,207.48474970000098,,207.42579819995444,5,207.48474970000098,207.48474970000098,0.03328100004000589,209.28728419996332,[-0.492],[0.1],[1],[0],[0],[1.8289151000208221],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
101,0,101,0,209.34990839997772,,209.2940284999786,5,209.34990839997772,209.34990839997772,0.03290950000518933,211.38750389998313,[-0.084],[0.024],[1],[0],[0],[2.061118700017687],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
102,0,102,0,211.46584489999805,,211.39417179999873,10,211.46584489999805,211.46584489999805,0.04742310004075989,213.41904859995702,[-0.14],[-0.392],[1],[0],[0],[1.978066999989096],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
103,0,103,0,213.4828934999532,,213.42566009995062,5,213.4828934999532,213.4828934999532,0.03288720001000911,215.0203896999592,[-0.436],[-0.202],[1],[0],[0],[1.5625619000056759],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
104,0,104,0,215.1167046999908,,215.02621379995253,10,215.1167046999908,215.1167046999908,0.055500300019048154,216.95222039998043,[-0.174],[0.094],[1],[0],[0],[1.8709137000259943],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
105,0,105,0,217.0168342999532,,216.95977669995045,5,217.0168342999532,217.0168342999532,0.03384129999903962,218.40268309996463,[-0.414],[0.204],[1],[0],[0],[1.409678400028497],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
106,0,106,0,218.46642909996444,,218.40920559997903,5,218.46642909996444,218.46642909996444,0.03246900002704933,220.60387130000163,[0.39],[-0.268],[1],[0],[0],[2.16275499999756],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
107,0,107,0,220.66618539998308,,220.610730699962,10,220.66618539998308,220.66618539998308,0.04235330002848059,222.85250290000113,[-0.476],[0.478],[1],[0],[0],[2.19997069996316],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
108,0,108,0,222.89930569997523,,222.85969019995537,5,222.89930569997523,222.89930569997523,0.0332483000238426,224.9380616999697,[-0.408],[0.252],[1],[0],[0],[2.045798000006471],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
109,0,109,0,224.99986169999465,,224.944414699974,5,224.99986169999465,224.99986169999465,0.03103509999345988,227.00337239995133,[-0.484],[0.242],[1],[0],[0],[2.0286639000405557],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
110,0,110,0,227.10022739996202,,227.0103554999805,10,227.10022739996202,227.10022739996202,0.06214729999192059,229.25256599998102,[0.092],[-0.016],[1],[0],[0],[2.1807133000111207],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
111,0,111,0,229.31650570000056,,229.25897329999134,5,229.31650570000056,229.31650570000056,0.034344499988947064,231.30385579995345,[0.108],[0.372],[1],[0],[0],[2.011021599988453],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
112,0,112,0,231.36659169994527,,231.31057879998116,5,231.36659169994527,231.36659169994527,0.03269919997546822,233.2371831999626,[0.06],[-0.356],[1],[0],[0],[1.894536199979484],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
113,0,113,0,233.3001814999734,,233.24384339997778,5,233.3001814999734,233.3001814999734,0.03220730001339689,235.28725619998295,[-0.404],[-0.376],[1],[0],[0],[2.0117330999928527],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
114,0,114,0,235.35008169995854,,235.2935200999491,5,235.35008169995854,235.35008169995854,0.03211379999993369,237.55400259996532,[0.362],[-0.104],[1],[0],[0],[2.229029999987688],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
115,0,115,0,237.61618969996925,,237.5605033999891,10,237.61618969996925,237.61618969996925,0.0428478000103496,240.08753289998276,[-0.08],[0.448],[1],[0],[0],[2.4848155000363477],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
116,0,116,0,240.14995149994502,,240.09393789997557,5,240.14995149994502,240.14995149994502,0.03148740000324324,242.07176529994467,[0.43],[0.464],[1],[0],[0],[1.9469001999823377],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
117,0,117,0,242.1328719999874,,242.07850189995952,5,242.1328719999874,242.1328719999874,0.03219790000002831,244.80356390000088,[-0.408],[-0.078],[1],[0],[0],[2.6934512000298128],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
118,0,118,0,244.88311709999107,,244.80990349996137,10,244.88311709999107,244.88311709999107,0.0506042999913916,246.536777399946,[-0.38],[-0.27],[1],[0],[0],[1.6767891999916174],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
119,0,119,0,246.63282429997344,,246.54361329996027,10,246.63282429997344,246.63282429997344,0.06378880003467202,247.92113899998367,[-0.088],[0.034],[1],[0],[0],[1.3143682000227273],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
120,0,120,0,248.0166282999562,,247.92845690000104,10,248.0166282999562,248.0166282999562,0.059537800028920174,249.88591569999699,[0.462],[-0.02],[1],[0],[0],[1.8987074000178836],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
121,0,121,0,249.93288219999522,,249.89258970000083,5,249.93288219999522,249.93288219999522,0.030581300030462444,252.15385349997086,[0.15],[0.398],[1],[0],[0],[2.231305599969346],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
122,0,122,0,252.23271719994955,,252.1603515999741,10,252.23271719994955,252.23271719994955,0.04871060000732541,253.80328589997953,[-0.19],[0.296],[1],[0],[0],[1.5947685000137426],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
123,0,123,0,253.88290939998114,,253.8100976999849,10,253.88290939998114,253.88290939998114,0.04975629999535158,255.73584599996684,[-0.084],[0.212],[1],[0],[0],[1.876703499990981],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
124,0,124,0,255.7998647999484,,255.74250619998202,5,255.7998647999484,255.7998647999484,0.03348869999172166,258.1200980999856,[-0.332],[-0.306],[1],[0],[0],[2.3448837000178173],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
125,0,125,0,258.1995288999751,,258.1267998999683,10,258.1995288999751,258.1995288999751,0.05223540001315996,260.18655029998627,[0.228],[-0.002],[1],[0],[0],[2.00833209999837],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
126,0,126,0,260.2661897999933,,260.1928604999557,10,260.2661897999933,260.2661897999933,0.055710299988277256,262.4199305999791,[0.434],[0.5],[1],[0],[0],[2.171947499969974],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
127,0,127,0,262.48271819995716,,262.4269935999764,5,262.48271819995716,262.48271819995716,0.03334250004263595,265.6849866999546,[0.088],[0.136],[1],[0],[0],[3.2257815999910235],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
128,0,128,0,265.7328178999596,,265.6875785999582,10,265.7328178999596,265.7328178999596,0.02852230001008138,267.6017983999918,[0.234],[0.002],[1],[0],[0],[1.88574499997776],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
129,0,129,0,267.6493365999777,,267.6043277999852,10,267.6493365999777,267.6493365999777,0.022524000029079616,270.0681393999839,[-0.316],[-0.006],[1],[0],[0],[2.441510599979665],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
130,0,130,0,270.0993647999712,,270.07055009994656,5,270.0993647999712,270.0993647999712,0.01157279999461025,271.68546549999155,[-0.218],[-0.268],[1],[0],[0],[1.6033628999721259],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
131,0,131,0,271.73330349999014,,271.69001469999785,10,271.73330349999014,271.73330349999014,0.02482559997588396,273.53492769994773,[0.254],[-0.162],[1],[0],[0],[1.820551200013142],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
132,0,132,0,273.58276669995394,,273.53749550000066,10,273.58276669995394,273.58276669995394,0.024595400027465075,275.8032186999917,[-0.482],[0.248],[1],[0],[0],[2.2408763999701478],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
133,0,133,0,275.901007199951,,275.8099269999657,10,275.901007199951,275.901007199951,0.061909699987154454,277.9365990999504,[0.118],[-0.17],[1],[0],[0],[2.064272899995558],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
134,0,134,0,277.999951899983,,277.94332119997125,10,277.999951899983,277.999951899983,0.0408624000265263,279.75197729998035,[-0.35],[-0.04],[1],[0],[0],[1.7688270999933593],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
135,0,135,0,279.8159797999542,,279.75568149995524,10,279.8159797999542,279.8159797999542,0.032487799995578825,281.7180915999925,[-0.444],[0.154],[1],[0],[0],[1.9300656999694183],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
136,0,136,0,281.76613449997967,,281.72052209998947,10,281.76613449997967,281.76613449997967,0.026417799992486835,284.8180172999855,[-0.2],[-0.452],[1],[0],[0],[3.071242699981667],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
137,0,137,0,284.86621639999794,,284.820743499964,10,284.86621639999794,284.86621639999794,0.02562269999179989,288.69825869996566,[0.352],[-0.296],[1],[0],[0],[3.8516585000324994],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
138,0,138,0,288.73313479998615,,288.7025347999879,5,288.73313479998615,288.73313479998615,0.014870999963022768,290.868289099948,[0.316],[0.144],[1],[0],[0],[2.151547700050287],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
139,0,139,0,290.9164774999954,,290.87205609999364,10,290.9164774999954,290.9164774999954,0.025417299999389797,293.2183885999839,[0.192],[-0.434],[1],[0],[0],[2.321667600015644],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
140,0,140,0,293.24953239999013,,293.2223728999961,5,293.24953239999013,293.24953239999013,0.017526699986774474,295.0189818999497,[-0.212],[-0.308],[1],[0],[0],[1.7795941000222228],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
141,0,141,0,295.0496678999625,,295.02149409998674,5,295.0496678999625,295.0496678999625,0.013311099959537387,296.31902549997903,[-0.152],[-0.326],[1],[0],[0],[1.2843451999942772],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
142,0,142,0,296.36637339997105,,296.3215067999554,10,296.36637339997105,296.36637339997105,0.026643299963325262,298.1353785999818,[-0.388],[-0.412],[1],[0],[0],[1.7872738000005484],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
143,0,143,0,298.1829377999529,,298.1394449999789,10,298.1829377999529,298.1829377999529,0.02282270003343001,300.0853495999472,[-0.046],[-0.458],[1],[0],[0],[1.9233219000161625],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
144,0,144,0,300.1161827999749,,300.0878506999579,5,300.1161827999749,300.1161827999749,0.013642900041304529,301.85242029995425,[0.294],[0.092],[1],[0],[0],[1.7510494000161998],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
145,0,145,0,301.89959980000276,,301.8549584999564,10,301.89959980000276,301.89959980000276,0.02848519996041432,304.3351894999505,[0.284],[-0.148],[1],[0],[0],[2.4519467999925837],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
146,0,146,0,304.3828859999776,,304.33758289995603,10,304.3828859999776,304.3828859999776,0.026499599975068122,306.402100599953,[0.444],[0.094],[1],[0],[0],[2.0381563000264578],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
147,0,147,0,306.44970089994604,,306.40456549997907,10,306.44970089994604,306.44970089994604,0.02677399996900931,308.93582769995555,[0.388],[-0.424],[1],[0],[0],[2.5046187000116333],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
148,0,148,0,308.96640219999244,,308.9384205999668,5,308.96640219999244,308.96640219999244,0.01479230000404641,310.6017774999491,[0.404],[0.268],[1],[0],[0],[1.648728400003165],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
149,0,149,0,310.64982669998426,,310.60416789999,10,310.64982669998426,310.64982669998426,0.02483340003527701,313.2349071999779,[0.366],[-0.472],[1],[0],[0],[2.606010299990885],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
150,0,150,0,313.26595549995545,,313.23778769996716,5,313.26595549995545,313.26595549995545,0.014564900018740445,314.9020474999561,[-0.034],[0.342],[1],[0],[0],[1.6500166999758221],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
151,0,151,0,314.93279079999775,,314.90467219997663,5,314.93279079999775,314.93279079999775,0.015204700001049787,316.55136119999224,[0.182],[-0.186],[1],[0],[0],[1.6317176000447944],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
152,0,152,0,316.58283569995547,,316.5547058999655,5,316.58283569995547,316.58283569995547,0.014592099993024021,318.50232039997354,[-0.338],[0.062],[1],[0],[0],[1.933212200005073],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
153,0,153,0,318.53351169999223,,318.50506779999705,5,318.53351169999223,318.53351169999223,0.014200799982063472,320.1522179999738,[-0.218],[0.056],[1],[0],[0],[1.6333086999948137],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
154,0,154,0,320.18348499998683,,320.1549837999628,5,320.18348499998683,320.18348499998683,0.014478600001893938,322.08489389996976,[0.202],[0.322],[1],[0],[0],[1.9157641000347212],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
155,0,155,0,322.1160682999762,,322.08722169999965,5,322.1160682999762,322.1160682999762,0.013457599969115108,323.51910889998544,[-0.042],[0.356],[1],[0],[0],[1.417937099991832],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
156,0,156,0,323.5662212999887,,323.5271152999485,5,323.5662212999887,323.5662212999887,0.022525799984578043,325.03494579996914,[-0.284],[-0.124],[1],[0],[0],[1.4864931000047363],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
157,0,157,0,325.0663598999963,,325.0382027999731,5,325.0663598999963,325.0663598999963,0.013695900037419051,327.0849959999905,[0.388],[0.042],[1],[0],[0],[2.033381699991878],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
158,0,158,0,327.11622079997323,,327.0875989999622,5,327.11622079997323,327.11622079997323,0.013726699980907142,328.72125589998905,[0.226],[0.292],[1],[0],[0],[1.6196139000239782],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
159,0,159,0,328.78269179997733,,328.7316981999902,5,328.78269179997733,328.78269179997733,0.03442689997609705,330.96846679999726,[0.322],[-0.292],[1],[0],[0],[2.2044532999861985],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
160,0,160,0,330.9998166000005,,330.9708830000018,5,330.9998166000005,330.9998166000005,0.013341099955141544,332.6184404999949,[0.148],[0.314],[1],[0],[0],[1.6343498000060208],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
161,0,161,0,332.66636089998065,,332.62281029997393,10,332.66636089998065,332.66636089998065,0.025631099997553974,334.2347166999825,[0.256],[0.28],[1],[0],[0],[1.586798499978613],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
162,0,162,0,334.2662021999713,,334.23740119999275,5,334.2662021999713,334.2662021999713,0.012016900000162423,337.08495389996096,[-0.084],[-0.308],[1],[0],[0],[2.835651300032623],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
163,0,163,0,337.1499666000018,,337.08732880000025,10,337.1499666000018,337.1499666000018,0.030017599987331778,338.23492469999474,[-0.172],[-0.204],[1],[0],[0],[1.1176703999517485],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
164,0,164,0,338.2663532999577,,338.2389709999552,5,338.2663532999577,338.2663532999577,0.016324800031725317,340.13766629999736,[-0.062],[0.018],[1],[0],[0],[1.8819565000012517],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
165,0,165,0,340.2163178999908,,340.14902979996987,10,340.2163178999908,340.2163178999908,0.040266400028485805,342.0541195999831,[-0.464],[0.02],[1],[0],[0],[1.866438900004141],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
166,0,166,0,342.0995244999649,,342.05694679997396,5,342.0995244999649,342.0995244999649,0.01558639999711886,345.1553079999867,[-0.42],[0.276],[1],[0],[0],[3.082393200020306],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
167,0,167,0,345.2332261999836,,345.1622821999481,10,345.2332261999836,345.2332261999836,0.04791809996822849,346.88621589995455,[0.056],[-0.2],[1],[0],[0],[1.676488499972038],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
168,0,168,0,346.9663266999996,,346.8943032999523,10,346.9663266999996,346.9663266999996,0.052511799964122474,349.10308759997133,[-0.178],[-0.396],[1],[0],[0],[2.1571224000072107],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
169,0,169,0,349.1664127999684,,349.1115371999913,10,349.1664127999684,349.1664127999684,0.03643590002320707,350.7534480999457,[-0.5],[0.05],[1],[0],[0],[1.6064951999578625],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
170,0,170,0,350.8165766999591,,350.7600676000002,10,350.8165766999591,350.8165766999591,0.036150400002952665,352.35295119998045,[-0.484],[-0.116],[1],[0],[0],[1.5574397000018507],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
171,0,171,0,352.41633269999875,,352.35965089994716,5,352.41633269999875,352.41633269999875,0.031096699996851385,354.8372453999473,[0.332],[-0.26],[1],[0],[0],[2.4471513999742456],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
172,0,172,0,354.9003074999782,,354.8435582999955,5,354.9003074999782,354.9003074999782,0.03328239999245852,357.038462699973,[0.232],[-0.268],[1],[0],[0],[2.1622074999613687],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
173,0,173,0,357.10023279994493,,357.04556599998614,5,357.10023279994493,357.10023279994493,0.03236849996028468,358.354863799992,[-0.418],[-0.296],[1],[0],[0],[1.2776192000019364],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
174,0,174,0,358.4502104999847,,358.3624190999544,10,358.4502104999847,358.4502104999847,0.06308069999795407,360.35329299996374,[0.118],[0.208],[1],[0],[0],[1.9284600999671966],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
175,0,175,0,360.4168916999479,,360.3604621999548,5,360.4168916999479,360.4168916999479,0.03056420001666993,362.63750069995876,[-0.456],[-0.112],[1],[0],[0],[2.247349800018128],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
176,0,176,0,362.69974559999537,,362.6452042000019,10,362.69974559999537,362.69974559999537,0.03303839999716729,364.8207664999645,[0.156],[0.404],[1],[0],[0],[2.143281900032889],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
177,0,177,0,364.8838652999839,,364.82791870000074,5,364.8838652999839,364.8838652999839,0.03402510000159964,366.38849990000017,[0.274],[0.244],[1],[0],[0],[1.527534699998796],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
178,0,178,0,366.48364369996125,,366.39482940000016,10,366.48364369996125,366.48364369996125,0.061377500009257346,368.2532805999508,[0.466],[-0.468],[1],[0],[0],[1.797687699960079],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
179,0,179,0,368.3331739999703,,368.2602829999523,10,368.3331739999703,368.3331739999703,0.049053900002036244,370.419514899957,[0.06],[-0.428],[1],[0],[0],[2.1112439000280574],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
180,0,180,0,370.45012049999787,,370.42195789999096,5,370.45012049999787,370.45012049999787,0.011658500006888062,372.08739709999645,[-0.274],[-0.364],[1],[0],[0],[1.6536348000518046],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
181,0,181,0,372.15072189999046,,372.0942443999811,5,372.15072189999046,372.15072189999046,0.03245709999464452,374.60559669998474,[-0.422],[0.28],[1],[0],[0],[2.4794729000423104],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
182,0,182,0,374.700362899981,,374.6122229999746,10,374.700362899981,374.700362899981,0.06628430000273511,376.66970289999153,[-0.15],[0.104],[1],[0],[0],[1.9917132999980822],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
183,0,183,0,376.7335421999451,,376.67686079995474,10,376.7335421999451,376.7335421999451,0.03768609999679029,379.37034119997406,[-0.224],[-0.438],[1],[0],[0],[2.6564844000386074],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
184,0,184,0,379.4163875999511,,379.37725079996744,5,379.4163875999511,379.4163875999511,0.027903800015337765,381.385232599976,[-0.36],[0.33],[1],[0],[0],[1.9812008999870159],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
