trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
183,0,183,0,359.89534219994675,,359.8376432999503,5,359.89534219994675,359.89534219994675,0.031784299993887544,361.39787489996525,[0.076],[-0.108],[1],[0],[0],[1.5291549999965355],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
184,0,184,0,361.4621526999981,,361.4061622999725,5,361.4621526999981,361.4621526999981,0.03388980001909658,363.24910589994397,[-0.058],[0.468],[1],[0],[0],[1.810184300004039],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
185,0,185,0,363.32786459999625,,363.25552859995514,10,363.32786459999625,363.32786459999625,0.047223999979905784,365.0974921999732,[0.386],[0.014],[1],[0],[0],[1.7951877000159584],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
186,0,186,0,365.19515479996335,,365.1043251999654,10,365.19515479996335,365.19515479996335,0.06243039999390021,366.6645550999674,[0.028],[0.228],[1],[0],[0],[1.4983441000222228],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
187,0,187,0,366.7612555999658,,366.67142669996247,10,366.7612555999658,366.7612555999658,0.06263629999011755,368.0310872999835,[-0.364],[-0.316],[1],[0],[0],[1.2978517999872565],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
188,0,188,0,368.0953126999666,,368.0379206999787,5,368.0953126999666,368.0953126999666,0.03491270000813529,369.4318387999665,[-0.154],[0.014],[1],[0],[0],[1.3600921000470407],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
189,0,189,0,369.5280466999975,,369.4390421999851,10,369.5280466999975,369.5280466999975,0.06452509999508038,370.8474284999538,[-0.36],[0.08],[1],[0],[0],[1.3444744000444189],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
190,0,190,0,370.89498779998394,,370.85408649995225,5,370.89498779998394,370.89498779998394,0.031044499948620796,372.2993320999667,[-0.42],[0.226],[1],[0],[0],[1.4146644999855198],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
191,0,191,0,372.36162729997886,,372.30608879996,10,372.36162729997886,372.36162729997886,0.03405349998502061,374.09834429994226,[0.456],[0.348],[1],[0],[0],[1.758737199997995],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
192,0,192,0,374.1450396999717,,374.10558369994396,5,374.1450396999717,374.1450396999717,0.02563180000288412,375.6493344999617,[0.326],[0.204],[1],[0],[0],[1.518832299974747],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
193,0,193,0,375.7280084999511,,375.65749669994693,10,375.7280084999511,375.7280084999511,0.043060399999376386,377.3485971999471,[-0.258],[0.06],[1],[0],[0],[1.6486368000041693],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
194,0,194,0,377.4112317999825,,377.3556616999558,5,377.4112317999825,377.4112317999825,0.032548600051086396,379.4653631999972,[0.3],[-0.092],[1],[0],[0],[2.0779233999783173],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
195,0,195,0,379.52808719995664,,379.47177189996,10,379.52808719995664,379.52808719995664,0.03759129997342825,380.94773219997296,[0.268],[0.34],[1],[0],[0],[1.4388763000024483],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
196,0,196,0,381.02799199998844,,380.95498509996105,10,381.02799199998844,381.02799199998844,0.04910750000271946,383.0644168999861,[0.01],[0.084],[1],[0],[0],[2.060966099961661],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
197,0,197,0,383.1282924999832,,383.0713318999624,10,383.1282924999832,383.1282924999832,0.03819009999278933,384.6144465999678,[0.036],[0.382],[1],[0],[0],[1.5054920999682508],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
198,0,198,0,384.6783617999754,,384.6215917999507,5,384.6783617999754,384.6783617999754,0.03220430004876107,386.1333355999668,[-0.236],[-0.124],[1],[0],[0],[1.4802615000517108],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
199,0,199,0,386.1953664999455,,386.13997859996744,5,386.1953664999455,386.1953664999455,0.03000509995035827,387.7658639999572,[-0.056],[0.446],[1],[0],[0],[1.5967231999966316],['target'],548267,001,2024-10-09_15h10.17.487,untitled,2024.1.5,None,2024-10-09 15h10.20.278976 +0530,
