trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
92,0,92,0,192.2312012000475,,192.18902590003563,10,192.2312012000475,192.2312012000475,0.02321529999608174,195.55141470005037,[0.262],[0.202],[1],[0],[0],[3.339131799992174],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
93,0,93,0,195.58113510004478,,195.55388380005024,5,195.58113510004478,195.58113510004478,0.012473400041926652,198.53568500000983,[0.486],[0.056],[1],[0],[0],[2.9691864000051282],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
94,0,94,0,198.58130200003507,,198.539710400044,10,198.58130200003507,198.58130200003507,0.02431329997489229,201.50103939999826,[0.362],[-0.47],[1],[0],[0],[2.9371694999863394],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
95,0,95,0,201.54756260005524,,201.503417800006,10,201.54756260005524,201.54756260005524,0.022956900007557124,203.40011670003878,[-0.372],[-0.24],[1],[0],[0],[1.8735252000042237],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
96,0,96,0,203.44785260001663,,203.4034673999995,10,203.44785260001663,203.44785260001663,0.02777579997200519,205.6849629000062,[-0.498],[0.246],[1],[0],[0],[2.2537736000376754],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
97,0,97,0,205.71409080002923,,205.68767500005197,5,205.71409080002923,205.71409080002923,0.01582660002168268,209.16813130001538,[0.18],[-0.19],[1],[0],[0],[3.4643279000301845],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
98,0,98,0,209.21417940000538,,209.1717684000032,10,209.21417940000538,209.21417940000538,0.024168500036466867,211.4659516000538,[0.048],[-0.18],[1],[0],[0],[2.269994599977508],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
99,0,99,0,211.4978911000071,,211.47013180004433,5,211.4978911000071,211.4978911000071,0.015022800012957305,213.8171004000469,[-0.364],[0.498],[1],[0],[0],[2.332133600022644],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
100,0,100,0,213.88078890001634,,213.82078870001715,10,213.88078890001634,213.88078890001634,0.023315600003115833,215.667178600037,[0.132],[0.08],[1],[0],[0],[1.8230759999714792],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
101,0,101,0,215.71416530001443,,215.67153420002433,10,215.71416530001443,215.71416530001443,0.02352170000085607,218.88384470000165,[-0.354],[-0.192],[1],[0],[0],[3.1890649999841116],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
102,0,102,0,218.93140739999944,,218.88663350004936,10,218.93140739999944,218.93140739999944,0.022841099998913705,221.28385520004667,[0.434],[0.26],[1],[0],[0],[2.3743615999701433],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
103,0,103,0,221.33157130004838,,221.28622500004712,10,221.33157130004838,221.33157130004838,0.023118300014175475,223.40041460003704,[0.196],[-0.172],[1],[0],[0],[2.090872200031299],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
104,0,104,0,223.44755640003132,,223.40353820001474,10,223.44755640003132,223.44755640003132,0.02257650002138689,226.2687833000091,[-0.306],[-0.09],[1],[0],[0],[2.842673700011801],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
105,0,105,0,226.31513140001334,,226.2729891000199,10,226.31513140001334,226.31513140001334,0.026435300009325147,228.0835360000492,[-0.268],[0.092],[1],[0],[0],[1.784352399990894],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
106,0,106,0,228.1309411000111,,228.08757970004808,10,228.1309411000111,228.1309411000111,0.02574599999934435,230.5836775000207,[-0.476],[0.14],[1],[0],[0],[2.4703854999970645],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
107,0,107,0,230.6144336000434,,230.58639770001173,5,230.6144336000434,230.6144336000434,0.012476000003516674,232.66800530004548,[0.374],[-0.246],[1],[0],[0],[2.068847199960146],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
108,0,108,0,232.69779790000757,,232.67196820001118,5,232.69779790000757,232.69779790000757,0.013487599964719266,234.5694515000214,[-0.198],[0.174],[1],[0],[0],[1.8840803000493906],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
109,0,109,0,234.61448970000492,,234.57368660002248,10,234.61448970000492,234.61448970000492,0.025820299983024597,237.00281370000448,[-0.254],[0.1],[1],[0],[0],[2.4034849999588914],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
110,0,110,0,237.03146900003776,,237.0063287000521,5,237.03146900003776,237.03146900003776,0.013218300009611994,238.9517866000533,[0.046],[-0.42],[1],[0],[0],[1.9321572000044398],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
111,0,111,0,238.98193220002577,,238.95536260004155,5,238.98193220002577,238.98193220002577,0.01234620000468567,240.8840365000069,[0.474],[-0.4],[1],[0],[0],[1.916024899983313],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
112,0,112,0,240.91469960001996,,240.88814420002745,5,240.91469960001996,240.91469960001996,0.013894899981096387,243.15331340004923,[0.122],[-0.466],[1],[0],[0],[2.2515270999865606],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
113,0,113,0,243.19773170002736,,243.15706850000424,10,243.19773170002736,243.19773170002736,0.025955400022212416,245.21885310002835,[0.14],[-0.232],[1],[0],[0],[2.0359872999833897],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
114,0,114,0,245.2481020000414,,245.22148410003865,5,245.2481020000414,245.2481020000414,0.012578499969094992,247.41778470005374,[-0.348],[0.474],[1],[0],[0],[2.1834400999941863],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
115,0,115,0,247.46461419999832,,247.42200690001482,10,247.46461419999832,247.46461419999832,0.023896200000308454,249.48396350000985,[-0.082],[0.256],[1],[0],[0],[2.0383489999803714],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
116,0,116,0,249.53091530001257,,249.48642170004314,10,249.53091530001257,249.53091530001257,0.023565299983602017,251.86677490000147,[0.378],[-0.068],[1],[0],[0],[2.356491599988658],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
117,0,117,0,251.89865180000197,,251.87099740002304,5,251.89865180000197,251.89865180000197,0.015564900008030236,254.43426580005325,[0.088],[-0.436],[1],[0],[0],[2.5476971000316553],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
118,0,118,0,254.46465040004114,,254.43849800003227,5,254.46465040004114,254.46465040004114,0.01629200001480058,256.55089450004743,[0.076],[-0.428],[1],[0],[0],[2.0961360999499448],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
119,0,119,0,256.5975838000304,,256.55502349999733,10,256.5975838000304,256.5975838000304,0.027333400037605315,258.33473120001145,[-0.202],[0.256],[1],[0],[0],[1.7526004999526776],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
120,0,120,0,258.3647268000059,,258.33754230005434,5,258.3647268000059,258.3647268000059,0.01320689998101443,260.30285430001095,[-0.144],[0.004],[1],[0],[0],[1.9518504000152461],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
121,0,121,0,260.34849130001385,,260.30704670003615,5,260.34849130001385,260.34849130001385,0.014899700006935745,262.56877860001987,[-0.25],[0.474],[1],[0],[0],[2.2470454000285827],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
122,0,122,0,262.61448550003115,,262.572662200022,10,262.61448550003115,262.61448550003115,0.02594720001798123,264.68364200001815,[-0.076],[0.096],[1],[0],[0],[2.085097399947699],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
123,0,123,0,264.731784100004,,264.68596980004804,10,264.731784100004,264.731784100004,0.0225501999957487,266.5172527000541,[-0.318],[-0.19],[1],[0],[0],[1.808580900018569],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
124,0,124,0,266.5645039000083,,266.5209646000294,10,266.5645039000083,266.5645039000083,0.023200999945402145,268.48495750001166,[0.268],[0.278],[1],[0],[0],[1.9409285999718122],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
125,0,125,0,268.51432300003944,,268.4886430000188,5,268.51432300003944,268.51432300003944,0.014241400000173599,270.93683000002056,[0.464],[-0.232],[1],[0],[0],[2.4340685000061058],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
126,0,126,0,270.9816900000442,,270.94027060002554,10,270.9816900000442,270.9816900000442,0.022971800004597753,272.93363370001316,[0.036],[-0.276],[1],[0],[0],[1.9703246999997646],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
127,0,127,0,272.96445120003773,,272.9362375000492,5,272.96445120003773,272.96445120003773,0.012307400000281632,275.1844631000422,[0.446],[0.374],[1],[0],[0],[2.2359660000074655],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
128,0,128,0,275.21475880005164,,275.188639400003,5,275.21475880005164,275.21475880005164,0.01382330001797527,276.9522223000531,[-0.05],[-0.092],[1],[0],[0],[1.750069400004577],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
129,0,129,0,276.98132290004287,,276.95522600004915,5,276.98132290004287,276.98132290004287,0.015797799977008253,279.85229410004104,[-0.342],[-0.208],[1],[0],[0],[2.880962100054603],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
130,0,130,0,279.8987283000024,,279.8565285000368,10,279.8987283000024,279.8987283000024,0.02504680003039539,281.7504411000409,[-0.212],[-0.07],[1],[0],[0],[1.8690467000124045],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
131,0,131,0,281.7986444000271,,281.75469010003144,10,281.7986444000271,281.7986444000271,0.029133900010492653,284.42062810005154,[-0.086],[0.252],[1],[0],[0],[2.6370080999913625],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
132,0,132,0,284.46498490002705,,284.42479610000737,10,284.46498490002705,284.46498490002705,0.026360800024122,286.63414580002427,[-0.5],[0.198],[1],[0],[0],[2.1830949999857694],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
133,0,133,0,286.66417340002954,,286.6376800000435,5,286.66417340002954,286.66417340002954,0.018940099980682135,288.46917520003626,[-0.396],[0.202],[1],[0],[0],[1.8125490000238642],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
134,0,134,0,288.5145342000178,,288.4732262000325,10,288.5145342000178,288.5145342000178,0.024837000004481524,290.41910500003723,[-0.336],[-0.086],[1],[0],[0],[1.9211519000236876],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
135,0,135,0,290.4481412000023,,290.4229112000321,5,290.4481412000023,290.4481412000023,0.013638900010846555,292.6513715000474,[0.206],[-0.388],[1],[0],[0],[2.214799400011543],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
136,0,136,0,292.6979673000169,,292.65550990001066,10,292.6979673000169,292.6979673000169,0.026634400011971593,295.0508467000327,[0.018],[-0.194],[1],[0],[0],[2.3688924000016414],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
137,0,137,0,295.0980099000153,,295.0548156000441,10,295.0980099000153,295.0980099000153,0.0241694999858737,298.63625390001107,[-0.296],[0.478],[1],[0],[0],[3.5574613999924622],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
138,0,138,0,298.66450970002916,,298.6408744000364,5,298.66450970002916,298.66450970002916,0.014634800027124584,300.8018817999982,[-0.35],[-0.04],[1],[0],[0],[2.1471483999630436],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
139,0,139,0,300.831663900055,,300.80612620001193,5,300.831663900055,300.831663900055,0.014428500027861446,302.8188525000005,[0.244],[-0.33],[1],[0],[0],[1.99841749999905],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
140,0,140,0,302.8645571000525,,302.8232816000236,10,302.8645571000525,302.8645571000525,0.025340499996673316,305.102655900002,[0.126],[0.184],[1],[0],[0],[2.254139899974689],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
141,0,141,0,305.14832770003704,,305.1066159000038,10,305.14832770003704,305.14832770003704,0.024592700006905943,307.76852000004146,[0.446],[0.188],[1],[0],[0],[2.637535400048364],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
142,0,142,0,307.79835740005365,,307.77200510003604,5,307.79835740005365,307.79835740005365,0.015752899984363467,310.2031946000061,[0.404],[-0.484],[1],[0],[0],[2.415476599999238],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
143,0,143,0,310.23136250005336,,310.2073378000059,5,310.23136250005336,310.23136250005336,0.013906000007409602,312.8181588000152,[-0.436],[-0.244],[1],[0],[0],[2.5971075000124983],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
144,0,144,0,312.8649977000314,,312.82244320004247,5,312.8649977000314,312.8649977000314,0.01603080000495538,314.9506306000403,[0.496],[-0.15],[1],[0],[0],[2.112463299999945],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
145,0,145,0,314.9814463000512,,314.9548896000488,5,314.9814463000512,314.9814463000512,0.014079899992793798,317.5187520000036,[0.172],[0.49],[1],[0],[0],[2.5499777999939397],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
146,0,146,0,317.5643206000095,,317.52301180001814,10,317.5643206000095,317.5643206000095,0.027133500028867275,319.968250200036,[-0.108],[-0.292],[1],[0],[0],[2.4183066000114195],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
147,0,147,0,319.99815749999834,,319.9718953000265,5,319.99815749999834,319.99815749999834,0.012752500013448298,321.9844826000044,[-0.268],[-0.38],[1],[0],[0],[1.9998410000116564],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
148,0,148,0,322.0313833000255,,321.9886777000502,10,322.0313833000255,322.0313833000255,0.025227600010111928,324.80325300002005,[-0.318],[0.236],[1],[0],[0],[2.7894748999970034],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
149,0,149,0,324.8312228000141,,324.8074135000352,5,324.8312228000141,324.8312228000141,0.014342400012537837,326.7192941000103,[-0.088],[-0.174],[1],[0],[0],[1.8978023999952711],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
150,0,150,0,326.7479738999973,,326.72331670002313,5,326.7479738999973,326.7479738999973,0.013524700014386326,328.96710930002155,[-0.478],[-0.318],[1],[0],[0],[2.2303793999599293],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
151,0,151,0,329.0151495000464,,328.97048150002956,10,329.0151495000464,329.0151495000464,0.025961900013498962,331.6688518000301,[0.198],[0.396],[1],[0],[0],[2.6726007999968715],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
152,0,152,0,331.69796720001614,,331.6713430000236,5,331.69796720001614,331.69796720001614,0.013228599971625954,335.18532560003223,[-0.254],[0.096],[1],[0],[0],[3.5005160000291653],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
153,0,153,0,335.21539140003733,,335.18944080005167,5,335.21539140003733,335.21539140003733,0.013385199999902397,337.76843650004594,[0.332],[-0.346],[1],[0],[0],[2.5656483999919146],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
154,0,154,0,337.81497920001857,,337.7720466000028,10,337.81497920001857,337.81497920001857,0.02721730002667755,339.76854509999976,[0.426],[0.41],[1],[0],[0],[1.9691865000058897],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
155,0,155,0,339.79835940001067,,339.77290229999926,5,339.79835940001067,339.79835940001067,0.013840800034813583,342.65258190000895,[-0.378],[0.042],[1],[0],[0],[2.8661801000125706],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
156,0,156,0,342.6979153000284,,342.6563413000549,10,342.6979153000284,342.6979153000284,0.024292899994179606,345.1507285000407,[0.02],[-0.226],[1],[0],[0],[2.470165199949406],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
157,0,157,0,345.1814003000036,,345.15500230004545,5,345.1814003000036,345.1814003000036,0.015186999982688576,347.0696072000428,[-0.36],[-0.446],[1],[0],[0],[1.8996015000157058],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
158,0,158,0,347.098521900014,,347.07236920000287,5,347.098521900014,347.098521900014,0.011784000031184405,348.7182341000298,[-0.37],[0.0],[1],[0],[0],[1.6338296000030823],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
159,0,159,0,348.7652685000212,,348.7222839000169,10,348.7652685000212,348.7652685000212,0.02312189998337999,353.6691480000154,[-0.068],[0.482],[1],[0],[0],[4.923706100031268],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
160,0,160,0,353.7149007000262,,353.67343220004113,10,353.7149007000262,353.7149007000262,0.024921200005337596,356.567336600041,[-0.078],[-0.436],[1],[0],[0],[2.8691560000297613],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
161,0,161,0,356.6148220000323,,356.5696623000549,10,356.6148220000323,356.6148220000323,0.022042299970053136,359.3339370000176,[-0.452],[0.45],[1],[0],[0],[2.7420308999717236],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
162,0,162,0,359.3813769000117,,359.3363199000014,10,359.3813769000117,359.3813769000117,0.022746199974790215,361.60154380003223,[-0.246],[-0.044],[1],[0],[0],[2.24232880002819],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
163,0,163,0,361.6318060000194,,361.6053640000173,5,361.6318060000194,361.6318060000194,0.013610500027425587,363.6511050000554,[-0.428],[-0.296],[1],[0],[0],[2.032236200000625],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
164,0,164,0,363.698640800023,,363.65529030002654,10,363.698640800023,363.698640800023,0.02539900003466755,365.28403510001954,[-0.228],[0.472],[1],[0],[0],[1.603529800020624],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
165,0,165,0,365.3150128000416,,365.2882183000329,5,365.3150128000416,365.3150128000416,0.014569199993275106,367.25231700000586,[0.424],[-0.168],[1],[0],[0],[1.9495872000115924],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
166,0,166,0,367.2979169000173,,367.2566092000343,10,367.2979169000173,367.2979169000173,0.024977199966087937,369.30003080004826,[-0.292],[-0.13],[1],[0],[0],[2.01875700004166],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
167,0,167,0,369.331561900035,,369.30434430000605,5,369.331561900035,369.331561900035,0.016422799963038415,371.61817440000596,[0.382],[0.476],[1],[0],[0],[2.297664200013969],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
168,0,168,0,371.66505790001247,,371.62116950005293,10,371.66505790001247,371.66505790001247,0.022795500000938773,374.7340304000536,[-0.472],[-0.102],[1],[0],[0],[3.0900441000121646],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
169,0,169,0,374.7813654000056,,374.7371173000429,10,374.7813654000056,374.7813654000056,0.022941900009755045,377.3190828000079,[-0.118],[0.146],[1],[0],[0],[2.5589186999714],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
170,0,170,0,377.3649480000022,,377.3222542000003,10,377.3649480000022,377.3649480000022,0.023180300020612776,379.3499040000024,[0.146],[0.038],[1],[0],[0],[2.0045332000008784],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
171,0,171,0,379.38163570000324,,379.3541743000387,5,379.38163570000324,379.38163570000324,0.01619959995150566,381.319096500054,[0.01],[-0.352],[1],[0],[0],[1.9488779000239447],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
172,0,172,0,381.3480741000385,,381.32365360000404,5,381.3480741000385,381.3480741000385,0.014234100002795458,383.8369655000279,[0.342],[0.482],[1],[0],[0],[2.4992769000236876],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
173,0,173,0,383.8818614000338,,383.84118510002736,10,383.8818614000338,383.8818614000338,0.025235600012820214,385.26871120004216,[0.092],[0.182],[1],[0],[0],[1.4025495999958366],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
174,0,174,0,385.29814910003915,,385.27115280000726,5,385.29814910003915,385.29814910003915,0.012284199998248369,386.98583800002234,[-0.376],[0.116],[1],[0],[0],[1.7021621000021696],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
175,0,175,0,387.0159686000552,,386.9893190000439,5,387.0159686000552,387.0159686000552,0.013393100001849234,389.05083439999726,[0.232],[0.224],[1],[0],[0],[2.0480341999791563],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
176,0,176,0,389.0817506000167,,389.05460180004593,5,389.0817506000167,389.0817506000167,0.012951699958648533,391.06890670000575,[0.212],[-0.214],[1],[0],[0],[2.001250599976629],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
177,0,177,0,391.11509040003875,,391.0731301000342,10,391.11509040003875,391.11509040003875,0.024536399985663593,393.05114960001083,[-0.08],[-0.386],[1],[0],[0],[1.953589099983219],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
178,0,178,0,393.0819148000446,,393.05542340001557,5,393.0819148000446,393.0819148000446,0.015277999977115542,394.9011800000444,[0.43],[0.004],[1],[0],[0],[1.8307828000397421],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
179,0,179,0,394.948293100053,,394.90400650002994,10,394.948293100053,394.948293100053,0.022979100001975894,396.53411060001235,[0.074],[0.044],[1],[0],[0],[1.6069765000138432],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
180,0,180,0,396.58210180001333,,396.5376129000215,10,396.58210180001333,396.58210180001333,0.025558100023772568,399.6672925000312,"[0.116, 0.132]","[-0.384, -0.384]","[1, 1]","[0, 0]","[0, 0]","[1.7554960999987088, 3.104169300000649]",['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
181,0,181,0,399.6987525000004,,399.6717989000026,5,399.6987525000004,399.6987525000004,0.015307099965866655,402.2859278000542,[-0.436],[0.364],[1],[0],[0],[2.5990045000216924],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
182,0,182,0,402.31514200003585,,402.29011540004285,5,402.31514200003585,402.31514200003585,0.014266100013628602,404.4351601000526,[0.3],[0.238],[1],[0],[0],[2.130851599969901],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
183,0,183,0,404.48195010004565,,404.43944159999955,10,404.48195010004565,404.48195010004565,0.025602500012610108,406.1685408000485,[0.292],[-0.244],[1],[0],[0],[1.7036666000494733],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
184,0,184,0,406.1982749000308,,406.1728017000132,5,406.1982749000308,406.1982749000308,0.01660569995874539,407.90270430000965,[0.272],[0.076],[1],[0],[0],[1.7133984999964014],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
